년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2020-02,KAL,KE,대한항공,국제,SGN,출발,정기,여객,7658,73,4246,1074557,390745,20744,271672
2020-02,KAL,KE,대한항공,국제,SHE,도착,정기,여객,7448,73,864,216387,181519,15684,128452
2020-02,KAL,KE,대한항공,국제,SHE,출발,정기,여객,4338,39,1163,243464,159894,19597,99963
2020-02,KAL,KE,대한항공,국제,SIN,도착,정기,화물,0,0,0,303381,211220,0,0
2020-02,KAL,KE,대한항공,국제,SIN,도착,정기,여객,6799,38,2550,924271,402618,23735,151087
2020-02,KAL,KE,대한항공,국제,SIN,도착,부정기,화물,0,0,0,305247,152123,0,0
2020-02,KAL,KE,대한항공,국제,SIN,출발,정기,화물,0,0,0,420417,201826,8,0
2020-02,KAL,KE,대한항공,국제,SIN,출발,정기,여객,5418,50,2338,840823,285894,8787,139609
2020-02,KAL,KE,대한항공,국제,SIN,출발,부정기,화물,0,0,0,148150,87001,0,0
2020-02,KAL,KE,대한항공,국제,SVO,도착,정기,여객,1999,6,280,24130,17856,0,40561
2020-02,KAL,KE,대한항공,국제,SVO,출발,정기,화물,0,0,0,468944,214706,40707,0
2020-02,KAL,KE,대한항공,국제,SVO,출발,정기,여객,1558,11,234,96049,26423,64988,36576
2020-02,KAL,KE,대한항공,국제,SYD,도착,정기,여객,5568,22,891,194289,29235,5872,120951
2020-02,KAL,KE,대한항공,국제,SYD,출발,정기,여객,6054,50,1492,144551,27357,54041,138022
2020-02,KAL,KE,대한항공,국제,SZX,도착,정기,여객,528,5,154,40908,18731,17730,11574
2020-02,KAL,KE,대한항공,국제,SZX,출발,정기,여객,496,6,158,32131,8756,0,12236
2020-02,KAL,KE,대한항공,국제,TAO,도착,정기,여객,3903,17,850,431827,314894,55836,67010
2020-02,KAL,KE,대한항공,국제,TAO,출발,정기,여객,4411,34,724,301025,95091,5944,94320
2020-02,KAL,KE,대한항공,국제,TAS,도착,정기,여객,1944,20,377,40450,21316,2084,56367
2020-02,KAL,KE,대한항공,국제,TAS,출발,정기,여객,1482,21,523,50376,28449,2032,56785
2020-02,KAL,KE,대한항공,국제,TLV,도착,정기,여객,2002,3,425,69541,53379,0,44566
2020-02,KAL,KE,대한항공,국제,TLV,출발,정기,여객,2410,2,411,31446,6360,16303,50754
2020-02,KAL,KE,대한항공,국제,TNA,도착,정기,여객,316,7,122,3047,283,2764,7830
2020-02,KAL,KE,대한항공,국제,TNA,출발,정기,여객,85,1,97,1441,219,0,3101
2020-02,KAL,KE,대한항공,국제,TPE,도착,정기,여객,4875,6,562,401839,170465,23309,75476
2020-02,KAL,KE,대한항공,국제,TPE,출발,정기,여객,5848,22,770,542180,238943,16917,112371
2020-02,KAL,KE,대한항공,국제,TSN,도착,정기,화물,0,0,0,1106717,964858,3994,0
2020-02,KAL,KE,대한항공,국제,TSN,도착,정기,여객,939,7,241,9195,3636,621,19658
2020-02,KAL,KE,대한항공,국제,TSN,도착,부정기,화물,0,0,0,202988,196373,157,0
2020-02,KAL,KE,대한항공,국제,TSN,출발,정기,화물,0,0,0,1412287,1033110,0,0
2020-02,KAL,KE,대한항공,국제,TSN,출발,정기,여객,455,3,185,74557,56651,0,13188
2020-02,KAL,KE,대한항공,국제,TSN,출발,부정기,화물,0,0,0,188851,161836,0,0
2020-02,KAL,KE,대한항공,국제,TXN,도착,정기,여객,25,0,0,0,0,0,400
2020-02,KAL,KE,대한항공,국제,TXN,출발,정기,여객,6,0,1,0,0,0,143
2020-02,KAL,KE,대한항공,국제,UIH,도착,부정기,여객,203,1,0,70,0,0,3417
2020-02,KAL,KE,대한항공,국제,UIH,출발,부정기,여객,196,1,0,0,0,0,2970
2020-02,KAL,KE,대한항공,국제,ULN,도착,정기,여객,2306,20,1202,50095,46748,0,60853
2020-02,KAL,KE,대한항공,국제,ULN,출발,정기,여객,2794,57,1535,96348,69186,7637,98030
2020-02,KAL,KE,대한항공,국제,UTP,출발,부정기,화물,0,0,0,38196,0,0,0
2020-02,KAL,KE,대한항공,국제,VCP,도착,정기,화물,0,0,0,12992,11233,0,0
2020-02,KAL,KE,대한항공,국제,VCP,출발,정기,화물,0,0,0,156093,102635,0,0
2020-02,KAL,KE,대한항공,국제,VIE,도착,정기,여객,1779,3,182,96353,49876,0,38809
2020-02,KAL,KE,대한항공,국제,VIE,출발,정기,화물,0,0,0,1300940,400577,9061,0
2020-02,KAL,KE,대한항공,국제,VIE,출발,정기,여객,1601,5,229,71444,23171,41695,36783
2020-02,KAL,KE,대한항공,국제,VIE,출발,부정기,화물,0,0,0,77865,49500,1485,0
2020-02,KAL,KE,대한항공,국제,VVO,도착,정기,여객,1344,4,2491,3420,981,0,51062
2020-02,KAL,KE,대한항공,국제,VVO,출발,정기,여객,1330,64,2540,50560,43324,3,67364
2020-02,KAL,KE,대한항공,국제,WEH,도착,정기,여객,742,8,170,4543,2260,0,13845
2020-02,KAL,KE,대한항공,국제,WEH,출발,정기,여객,400,3,118,1325,620,0,9196
2020-02,KAL,KE,대한항공,국제,WUH,출발,부정기,여객,28,0,0,878,0,0,311
2020-02,KAL,KE,대한항공,국제,XIY,도착,정기,화물,0,0,0,312428,181069,304,0
2020-02,KAL,KE,대한항공,국제,XIY,도착,정기,여객,1162,9,316,59527,18249,438,28098
2020-02,KAL,KE,대한항공,국제,XIY,도착,부정기,화물,0,0,0,127075,62425,737,0
2020-02,KAL,KE,대한항공,국제,XIY,출발,정기,화물,0,0,0,651931,119482,0,0
2020-02,KAL,KE,대한항공,국제,XIY,출발,정기,여객,395,2,154,76690,27446,0,12938
2020-02,KAL,KE,대한항공,국제,XIY,출발,부정기,화물,0,0,0,596048,63706,0,0
2020-02,KAL,KE,대한항공,국제,XMN,도착,정기,여객,399,7,464,42436,10171,3368,16830
2020-02,KAL,KE,대한항공,국제,XMN,출발,정기,여객,225,0,123,42614,27270,0,6832
2020-02,KAL,KE,대한항공,국제,YHZ,도착,부정기,화물,0,0,0,276392,105903,0,0
2020-02,KAL,KE,대한항공,국제,YNJ,도착,정기,여객,2445,23,314,47,0,0,43360
2020-02,KAL,KE,대한항공,국제,YNJ,출발,정기,여객,2349,10,171,0,0,0,46156
2020-02,KAL,KE,대한항공,국제,YVR,도착,정기,화물,0,0,0,100749,53841,0,0
2020-02,KAL,KE,대한항공,국제,YVR,도착,정기,여객,3720,27,2350,125547,56688,0,168742
2020-02,KAL,KE,대한항공,국제,YVR,출발,정기,여객,3734,113,3586,153195,79624,45924,227307
2020-02,KAL,KE,대한항공,국제,YYZ,도착,정기,화물,0,0,0,292123,195507,0,0
2020-02,KAL,KE,대한항공,국제,YYZ,도착,정기,여객,2313,19,1934,147312,107863,0,124031
2020-02,KAL,KE,대한항공,국제,YYZ,출발,정기,여객,2528,74,2854,131746,82472,30676,177392
2020-02,KAL,KE,대한항공,국제,ZAZ,도착,정기,화물,0,0,0,314230,246474,0,0
2020-02,KAL,KE,대한항공,국제,ZAZ,도착,부정기,화물,0,0,0,156232,52141,0,0
2020-02,KAL,KE,대한항공,국제,ZAZ,출발,정기,화물,0,0,0,144804,82326,0,0
2020-02,KAL,KE,대한항공,국제,ZAZ,출발,부정기,화물,0,0,0,74381,45441,0,0
2020-02,KAL,KE,대한항공,국제,ZRH,도착,부정기,화물,0,0,0,280239,70041,0,0
2020-02,KAL,KE,대한항공,국제,ZRH,출발,부정기,화물,0,0,0,991,287,0,0
2020-02,KLM,KL,KLM네덜란드항공,국제,AMS,도착,정기,여객,6978,16,750,478300,0,23833,146803
2020-02,KLM,KL,KLM네덜란드항공,국제,AMS,출발,정기,여객,6491,27,886,413242,0,10292,134808
2020-02,KZR,KC,아스타나항공,국제,ALA,도착,정기,여객,2792,20,110,3711,0,881,46104
2020-02,KZR,KC,아스타나항공,국제,ALA,출발,정기,여객,2857,28,384,108272,0,8213,62966
2020-02,KZR,KC,아스타나항공,국제,TSE,도착,정기,여객,630,2,9,733,0,6,9045
2020-02,KZR,KC,아스타나항공,국제,TSE,출발,정기,여객,719,9,91,6288,0,0,14680
2020-02,LAO,QV,라오 항공,국제,VTE,도착,정기,여객,1574,5,561,1436,0,0,40084
2020-02,LAO,QV,라오 항공,국제,VTE,출발,정기,여객,1230,0,179,9090,0,2548,29648
2020-02,LOT,LO,LOT 폴란드항공,국제,BUD,도착,정기,여객,2480,3,61,117294,0,395,44791
2020-02,LOT,LO,LOT 폴란드항공,국제,BUD,출발,정기,여객,2277,1,1,39109,0,0,45724
2020-02,LOT,LO,LOT 폴란드항공,국제,WAW,도착,정기,여객,4639,7,58,202902,0,6160,88995
2020-02,LOT,LO,LOT 폴란드항공,국제,WAW,출발,정기,여객,4088,8,8,179854,0,48251,87227
2020-02,MAS,MH,말레이시아항공,국제,KUL,도착,정기,여객,8552,52,70,523205,0,31940,138233
2020-02,MAS,MH,말레이시아항공,국제,KUL,출발,정기,여객,7745,63,186,498162,0,30645,146034
2020-02,MGL,OM,몽골항공,국제,ULN,도착,정기,여객,2818,34,1451,6789,0,727,75323
2020-02,MGL,OM,몽골항공,국제,ULN,출발,정기,여객,3299,63,749,107147,0,1824,92361
2020-02,MMA,8M,미얀마 국제항공,국제,RGN,도착,정기,여객,1164,0,0,0,0,0,22209
2020-02,MMA,8M,미얀마 국제항공,국제,RGN,출발,정기,여객,823,0,0,0,0,0,14343
2020-02,PAC,PO,폴라에어카고,국제,ANC,도착,정기,화물,0,0,0,39155,15253,0,0
2020-02,PAC,PO,폴라에어카고,국제,ANC,출발,정기,화물,0,0,0,167291,24690,0,0
2020-02,PAC,PO,폴라에어카고,국제,CVG,도착,정기,화물,0,0,0,457286,42190,0,0
2020-02,PAC,PO,폴라에어카고,국제,CVG,출발,부정기,화물,0,0,0,32643,717,0,0
2020-02,PAC,PO,폴라에어카고,국제,HKG,도착,정기,화물,0,0,0,365370,12070,0,0
2020-02,PAC,PO,폴라에어카고,국제,HKG,도착,부정기,화물,0,0,0,3520,3520,0,0
2020-02,PAC,PO,폴라에어카고,국제,HKG,출발,정기,화물,0,0,0,62705,0,0,0
2020-02,PAC,PO,폴라에어카고,국제,LAX,도착,정기,화물,0,0,0,103409,0,0,0
2020-02,PAC,PO,폴라에어카고,국제,LAX,출발,정기,화물,0,0,0,113882,2598,0,0
2020-02,PAC,PO,폴라에어카고,국제,NGO,도착,정기,화물,0,0,0,266419,0,0,0
2020-02,PAC,PO,폴라에어카고,국제,NGO,출발,정기,화물,0,0,0,1474019,16533,0,0
2020-02,PAC,PO,폴라에어카고,국제,NRT,도착,정기,화물,0,0,0,462695,2277,0,0
2020-02,PAC,PO,폴라에어카고,국제,NRT,도착,부정기,화물,0,0,0,27430,0,0,0
2020-02,PAC,PO,폴라에어카고,국제,ORD,출발,부정기,화물,0,0,0,29416,0,88,0
2020-02,PAC,PO,폴라에어카고,국제,PVG,출발,정기,화물,0,0,0,166518,0,0,0
2020-02,PAC,PO,폴라에어카고,국제,SIN,출발,정기,화물,0,0,0,76344,8137,0,0
2020-02,PAC,PO,폴라에어카고,국제,TPE,출발,정기,화물,0,0,0,428619,25,0,0
2020-02,PAL,PR,필리핀항공,국제,CEB,도착,정기,여객,1667,7,75,390,0,0,21166
2020-02,PAL,PR,필리핀항공,국제,CEB,출발,정기,여객,1223,6,21,487,0,0,14923
2020-02,PAL,PR,필리핀항공,국제,CRK,도착,정기,여객,3468,11,405,0,0,0,64667
2020-02,PAL,PR,필리핀항공,국제,CRK,출발,정기,여객,2909,10,73,277,0,0,45988
2020-02,PAL,PR,필리핀항공,국제,MNL,도착,정기,여객,9080,32,907,100206,0,0,147919
2020-02,PAL,PR,필리핀항공,국제,MNL,출발,정기,여객,8232,32,654,216876,0,0,147872
2020-02,PIC,BL,젯스타 퍼시픽,국제,DAD,도착,부정기,여객,1790,2,0,0,0,0,17745
2020-02,PIC,BL,젯스타 퍼시픽,국제,DAD,출발,부정기,여객,1229,2,0,0,0,0,9822
2020-02,QDA,QW,청도항공,국제,TAO,도착,정기,여객,2126,0,1,12020,0,0,41395
2020-02,QDA,QW,청도항공,국제,TAO,출발,정기,여객,2177,1,10,19743,0,0,49669
2020-02,QTR,QR,카타르항공,국제,DOH,도착,정기,화물,0,0,0,1577564,0,641,0
2020-02,QTR,QR,카타르항공,국제,DOH,도착,정기,여객,9561,22,225,516505,0,16484,193512
2020-02,QTR,QR,카타르항공,국제,DOH,출발,정기,화물,0,0,0,1839588,1092,26464,0
2020-02,QTR,QR,카타르항공,국제,DOH,출발,정기,여객,6998,14,230,444792,3325,69347,151740
2020-02,RBA,BI,로얄 브루나이 에어라인,국제,BWN,도착,정기,여객,1261,5,2,4443,0,0,19138
2020-02,RBA,BI,로얄 브루나이 에어라인,국제,BWN,출발,정기,여객,1016,4,5,3179,0,2056,18624
2020-02,SBI,S7,시베리아 항공,국제,IKT,도착,정기,여객,1547,8,134,194,0,0,17139
2020-02,SBI,S7,시베리아 항공,국제,IKT,출발,정기,여객,1244,10,532,3685,0,0,25690
2020-02,SBI,S7,시베리아 항공,국제,OVB,도착,정기,여객,1752,3,123,1352,0,0,19804
2020-02,SBI,S7,시베리아 항공,국제,OVB,출발,정기,여객,1430,15,577,6105,0,0,28682
2020-02,SBI,S7,시베리아 항공,국제,VVO,도착,정기,여객,4561,27,968,672,0,0,42372
2020-02,SBI,S7,시베리아 항공,국제,VVO,출발,정기,여객,3685,58,2230,8319,0,0,61261
2020-02,SHU,HZ,오로라항공 (구 사할린항공),국제,KHV,도착,정기,여객,1447,16,487,15,0,0,20899
2020-02,SHU,HZ,오로라항공 (구 사할린항공),국제,KHV,출발,정기,여객,1653,31,786,2678,0,0,36351
2020-02,SHU,HZ,오로라항공 (구 사할린항공),국제,UUS,도착,정기,여객,814,16,609,1362,0,0,17728
2020-02,SHU,HZ,오로라항공 (구 사할린항공),국제,UUS,출발,정기,여객,966,20,609,6294,0,0,29473
2020-02,SHU,HZ,오로라항공 (구 사할린항공),국제,VVO,도착,정기,여객,3712,28,778,4969,0,953,37235
2020-02,SHU,HZ,오로라항공 (구 사할린항공),국제,VVO,출발,정기,여객,4128,45,1336,2664,0,0,54192
2020-02,SIA,SQ,싱가폴항공,국제,SIN,도착,정기,여객,14898,54,445,1600597,0,56651,241821
2020-02,SIA,SQ,싱가폴항공,국제,SIN,출발,정기,여객,15235,83,305,866115,0,15838,325013
2020-02,SOO,9S,미국남부화물항공,국제,ANC,도착,정기,화물,0,0,0,124249,93350,0,0
2020-02,SOO,9S,미국남부화물항공,국제,CVG,도착,정기,화물,0,0,0,1378288,960920,0,0
2020-02,SOO,9S,미국남부화물항공,국제,HKG,출발,정기,화물,0,0,0,1558294,1105881,45756,0
2020-02,SOO,9S,미국남부화물항공,국제,ORD,도착,정기,화물,0,0,0,50345,25667,0,0
2020-02,SWM,ZA,스카이앙코르항공,국제,REP,도착,정기,여객,1923,0,0,0,0,0,20964
2020-02,SWM,ZA,스카이앙코르항공,국제,REP,출발,정기,여객,1202,0,0,0,0,0,11971
2020-02,SYL,R3,야쿠티아 항공,국제,YKS,도착,정기,여객,347,7,2,0,0,0,2853
2020-02,SYL,R3,야쿠티아 항공,국제,YKS,출발,정기,여객,488,13,9,0,0,0,7016
2020-02,TAX,XJ,타이 에어아시아 엑스,국제,DMK,도착,정기,여객,16982,28,0,488092,0,1176,181018
2020-02,TAX,XJ,타이 에어아시아 엑스,국제,DMK,출발,정기,여객,13771,49,1333,220983,0,0,186217
2020-02,TGW,TR,스쿠트타이거항공,국제,SIN,도착,정기,여객,440,1,0,19587,0,0,5095
2020-02,TGW,TR,스쿠트타이거항공,국제,SIN,출발,정기,여객,641,1,2,3088,0,0,8582
2020-02,TGW,TR,스쿠트타이거항공,국제,TPE,도착,정기,여객,2305,1,4,88475,0,120,20514
2020-02,TGW,TR,스쿠트타이거항공,국제,TPE,출발,정기,여객,2716,3,2,178339,0,0,33939
2020-02,THA,TG,타이항공,국제,BKK,도착,정기,여객,18814,43,392,1416091,0,56048,382158
2020-02,THA,TG,타이항공,국제,BKK,출발,정기,여객,12638,67,338,789768,0,31854,294660
2020-02,THA,TG,타이항공,국제,TPE,도착,정기,여객,3407,6,65,215009,0,10056,42874
2020-02,THA,TG,타이항공,국제,TPE,출발,정기,여객,4747,9,84,336598,0,10974,88725
2020-02,THY,TK,터키항공,국제,ISL,도착,정기,화물,0,0,0,561157,0,101,0
2020-02,THY,TK,터키항공,국제,ISL,출발,정기,화물,0,0,0,509766,297,2381,0
2020-02,THY,TK,터키항공,국제,IST,도착,정기,여객,12304,6,184,662894,0,4683,228385
2020-02,THY,TK,터키항공,국제,IST,출발,정기,여객,8656,24,359,453911,0,24254,165503
2020-02,TTW,IT,타이거에어 타이완,국제,TPE,도착,정기,여객,823,1,0,0,0,0,6922
2020-02,TTW,IT,타이거에어 타이완,국제,TPE,출발,정기,여객,978,2,0,0,0,0,11384
2020-02,TWB,TW,티웨이항공,국제,BKK,도착,정기,여객,3056,5,28,6226,0,0,32355
2020-02,TWB,TW,티웨이항공,국제,BKK,출발,정기,여객,3152,4,247,16244,0,5251,42725
2020-02,TWB,TW,티웨이항공,국제,CNX,도착,정기,여객,1169,1,2,0,0,0,13902
2020-02,TWB,TW,티웨이항공,국제,CNX,출발,정기,여객,606,1,5,0,0,0,6765
2020-02,TWB,TW,티웨이항공,국제,CRK,도착,정기,여객,1548,2,14,0,0,0,11613
2020-02,TWB,TW,티웨이항공,국제,CRK,출발,정기,여객,1383,4,4,0,0,0,9847
2020-02,TWB,TW,티웨이항공,국제,CXR,도착,정기,여객,4754,19,13,0,0,0,48477
2020-02,TWB,TW,티웨이항공,국제,CXR,출발,정기,여객,3774,15,4,0,0,0,31782
2020-02,TWB,TW,티웨이항공,국제,DAD,도착,정기,여객,5910,18,48,0,0,0,58993
2020-02,TWB,TW,티웨이항공,국제,DAD,출발,정기,여객,4703,17,29,1218,0,0,35903
2020-02,TWB,TW,티웨이항공,국제,FUK,도착,정기,여객,11728,12,101,0,0,0,67250
2020-02,TWB,TW,티웨이항공,국제,FUK,출발,정기,여객,11976,13,100,0,0,0,75823
2020-02,TWB,TW,티웨이항공,국제,GUM,도착,정기,여객,3336,21,75,0,0,0,39318
2020-02,TWB,TW,티웨이항공,국제,GUM,출발,정기,여객,3001,17,71,0,0,0,29181
2020-02,TWB,TW,티웨이항공,국제,HAN,도착,정기,여객,2050,9,70,12968,0,0,32308
2020-02,TWB,TW,티웨이항공,국제,HAN,출발,정기,여객,1202,5,41,31501,0,0,12818
2020-02,TWB,TW,티웨이항공,국제,HKG,도착,정기,여객,2296,4,19,11625,0,0,15350
2020-02,TWB,TW,티웨이항공,국제,HKG,출발,정기,여객,3089,6,24,30781,0,0,66222
2020-02,TWB,TW,티웨이항공,국제,KHH,도착,정기,여객,2027,2,5,0,0,0,21806
2020-02,TWB,TW,티웨이항공,국제,KHH,출발,정기,여객,2636,3,13,0,0,0,34367
2020-02,TWB,TW,티웨이항공,국제,KIX,도착,정기,여객,7906,5,112,13946,0,0,55352
2020-02,TWB,TW,티웨이항공,국제,KIX,출발,정기,여객,7572,8,62,14892,0,0,89473
2020-02,TWB,TW,티웨이항공,국제,KLO,도착,정기,여객,3106,4,12,0,0,0,29547
2020-02,TWB,TW,티웨이항공,국제,KLO,출발,정기,여객,2865,5,1,0,0,0,22779
2020-02,TWB,TW,티웨이항공,국제,MFM,도착,정기,여객,394,1,3,0,0,0,1978
2020-02,TWB,TW,티웨이항공,국제,MFM,출발,정기,여객,616,1,21,0,0,0,19969
2020-02,TWB,TW,티웨이항공,국제,NGO,도착,정기,여객,3974,4,35,0,0,0,38734
2020-02,TWB,TW,티웨이항공,국제,NGO,출발,정기,여객,3822,6,53,0,0,0,48046
2020-02,TWB,TW,티웨이항공,국제,NRT,도착,정기,여객,10932,11,112,33502,0,0,85916
2020-02,TWB,TW,티웨이항공,국제,NRT,도착,부정기,여객,1030,0,5,1649,0,0,4963
2020-02,TWB,TW,티웨이항공,국제,NRT,출발,정기,여객,10097,6,98,37640,0,0,94082
2020-02,TWB,TW,티웨이항공,국제,NRT,출발,부정기,여객,1145,2,10,3195,0,0,5187
2020-02,TWB,TW,티웨이항공,국제,OKA,도착,정기,여객,1400,8,9,0,0,0,10257
2020-02,TWB,TW,티웨이항공,국제,OKA,출발,정기,여객,1241,8,19,0,0,0,8436
2020-02,TWB,TW,티웨이항공,국제,RMQ,도착,정기,여객,1751,5,0,0,0,0,17197
2020-02,TWB,TW,티웨이항공,국제,RMQ,출발,정기,여객,2002,4,1,0,0,0,23587
2020-02,TWB,TW,티웨이항공,국제,SGN,도착,정기,여객,4186,43,26,52217,0,0,45337
2020-02,TWB,TW,티웨이항공,국제,SGN,출발,정기,여객,3663,14,37,28992,0,0,32308
2020-02,TWB,TW,티웨이항공,국제,SHE,도착,정기,여객,574,0,13,0,0,0,6767
2020-02,TWB,TW,티웨이항공,국제,SHE,출발,정기,여객,261,0,84,0,0,0,4349
2020-02,TWB,TW,티웨이항공,국제,SPN,도착,정기,여객,6319,34,68,0,0,0,70597
2020-02,TWB,TW,티웨이항공,국제,SPN,출발,정기,여객,5568,34,64,0,0,0,53993
2020-02,TWB,TW,티웨이항공,국제,TAO,도착,정기,여객,178,1,12,0,0,0,1704
2020-02,TWB,TW,티웨이항공,국제,TAO,도착,부정기,여객,97,0,5,0,0,0,774
2020-02,TWB,TW,티웨이항공,국제,TAO,출발,정기,여객,86,1,5,2487,0,0,861
2020-02,TWB,TW,티웨이항공,국제,TAO,출발,부정기,여객,26,0,16,2364,0,0,398
2020-02,TWB,TW,티웨이항공,국제,VTE,도착,정기,여객,2146,0,12,330,0,0,24070
2020-02,TWB,TW,티웨이항공,국제,VTE,출발,정기,여객,1535,1,18,4398,0,3031,16186
2020-02,TWB,TW,티웨이항공,국제,WNZ,도착,정기,여객,28,0,0,0,0,0,384
2020-02,TWB,TW,티웨이항공,국제,WNZ,출발,정기,여객,34,1,1,0,0,0,627
2020-02,UAE,EK,에미리트항공,국제,DWC,도착,정기,화물,0,0,0,90570,0,0,0
2020-02,UAE,EK,에미리트항공,국제,DWC,출발,정기,화물,0,0,0,92739,0,0,0
2020-02,UAE,EK,에미리트항공,국제,DXB,도착,정기,여객,10838,20,98,407637,0,6211,208343
2020-02,UAE,EK,에미리트항공,국제,DXB,출발,정기,여객,9867,35,186,383815,0,0,201792
2020-02,UAL,UA,유나이티드항공,국제,SFO,도착,정기,여객,4618,8,435,252973,0,148156,114196
2020-02,UAL,UA,유나이티드항공,국제,SFO,출발,정기,여객,5057,8,781,322460,0,53053,121201
2020-02,UIA,B7,유니항공,국제,TPE,도착,정기,여객,964,1,17,16452,0,2470,13191
2020-02,UIA,B7,유니항공,국제,TPE,출발,정기,여객,1159,2,8,3009,0,0,18986
2020-02,UPS,5X,유피에스항공,국제,ANC,도착,정기,화물,0,0,0,539737,127674,0,0
2020-02,UPS,5X,유피에스항공,국제,ANC,출발,정기,화물,0,0,0,655885,37418,0,0
2020-02,UPS,5X,유피에스항공,국제,ANC,출발,부정기,화물,0,0,0,53058,6328,0,0
2020-02,UPS,5X,유피에스항공,국제,CGN,출발,정기,화물,0,0,0,104499,8170,0,0
2020-02,UPS,5X,유피에스항공,국제,CGO,도착,정기,화물,0,0,0,38317,6986,0,0
2020-02,UPS,5X,유피에스항공,국제,CGO,도착,부정기,화물,0,0,0,26010,0,0,0
2020-02,UPS,5X,유피에스항공,국제,CGO,출발,정기,화물,0,0,0,64592,0,0,0
2020-02,UPS,5X,유피에스항공,국제,CGO,출발,부정기,화물,0,0,0,19470,0,0,0
2020-02,UPS,5X,유피에스항공,국제,HKG,출발,정기,화물,0,0,0,127626,0,0,0
2020-02,UPS,5X,유피에스항공,국제,HNL,도착,부정기,화물,0,0,0,290,0,0,0
2020-02,UPS,5X,유피에스항공,국제,PVG,도착,정기,화물,0,0,0,56220,0,0,0
2020-02,UPS,5X,유피에스항공,국제,SIN,도착,정기,화물,0,0,0,17732,0,0,0
2020-02,UPS,5X,유피에스항공,국제,SYD,도착,정기,화물,0,0,0,267466,16,0,0
2020-02,UPS,5X,유피에스항공,국제,SZX,도착,정기,화물,0,0,0,252145,5191,0,0
2020-02,UPS,5X,유피에스항공,국제,SZX,출발,정기,화물,0,0,0,561338,137035,0,0
2020-02,UPS,5X,유피에스항공,국제,TPE,출발,정기,화물,0,0,0,89082,0,0,0
2020-02,UZB,HY,우즈베키스탄항공,국제,TAS,도착,정기,여객,5249,47,247,16555,0,426,149289
2020-02,UZB,HY,우즈베키스탄항공,국제,TAS,도착,부정기,화물,0,0,0,7240,0,0,0
2020-02,UZB,HY,우즈베키스탄항공,국제,TAS,출발,정기,여객,4440,87,657,100733,0,0,143266
2020-02,UZB,HY,우즈베키스탄항공,국제,TAS,출발,부정기,화물,0,0,0,51674,0,0,0
2020-02,VDA,VI,볼가 항공,국제,JED,출발,부정기,화물,0,0,0,20730,0,0,0
2020-02,VDA,VI,볼가 항공,국제,SGN,도착,부정기,화물,0,0,0,2621,0,0,0
2020-02,VDA,VI,볼가 항공,국제,UUS,출발,부정기,화물,0,0,0,9291,0,0,0
2020-02,VJC,VJ,비엣제트항공,국제,CXR,도착,정기,여객,5802,28,0,0,0,0,54066
2020-02,VJC,VJ,비엣제트항공,국제,CXR,출발,정기,여객,4152,26,1,0,0,0,33839
2020-02,VJC,VJ,비엣제트항공,국제,DAD,도착,정기,여객,9764,27,0,7626,0,0,87269
2020-02,VJC,VJ,비엣제트항공,국제,DAD,출발,정기,여객,7304,25,3,36615,0,15594,51785
2020-02,VJC,VJ,비엣제트항공,국제,DLI,도착,정기,여객,972,2,0,0,0,0,9688
2020-02,VJC,VJ,비엣제트항공,국제,DLI,출발,정기,여객,692,1,0,0,0,0,6441
2020-02,VJC,VJ,비엣제트항공,국제,HAN,도착,정기,여객,9136,74,0,54628,0,253,132932
2020-02,VJC,VJ,비엣제트항공,국제,HAN,출발,정기,여객,7292,34,11,53882,0,12212,94428
2020-02,VJC,VJ,비엣제트항공,국제,HPH,도착,정기,여객,3829,143,0,0,0,0,70250
2020-02,VJC,VJ,비엣제트항공,국제,HPH,출발,정기,여객,3293,73,8,0,0,0,73783
2020-02,VJC,VJ,비엣제트항공,국제,PQC,도착,정기,여객,5294,40,0,0,0,0,51045
2020-02,VJC,VJ,비엣제트항공,국제,PQC,출발,정기,여객,4302,27,0,0,0,0,35190
2020-02,VJC,VJ,비엣제트항공,국제,SGN,도착,정기,여객,9781,87,0,73874,0,0,132879
2020-02,VJC,VJ,비엣제트항공,국제,SGN,출발,정기,여객,8493,53,16,30056,0,1,107184
2020-02,VJC,VJ,비엣제트항공,국제,VCA,도착,정기,여객,1472,52,0,0,0,0,25144
2020-02,VJC,VJ,비엣제트항공,국제,VCA,출발,정기,여객,1337,37,0,0,0,0,19720
2020-02,XAX,D7,에어아시아 엑스,국제,KUL,도착,정기,여객,16366,99,0,662114,0,28928,206107
2020-02,XAX,D7,에어아시아 엑스,국제,KUL,출발,정기,여객,15441,115,69,706626,0,39270,217141
2020-03,AAL,AA,아메리칸항공,국제,DFW,도착,정기,여객,503,1,64,26221,0,3403,10724
2020-03,AAL,AA,아메리칸항공,국제,DFW,출발,정기,여객,713,2,139,51071,0,13372,17443
2020-03,AAR,OZ,아시아나항공,국내,PUS,도착,정기,여객,888,5,0,0,0,0,20193
2020-03,AAR,OZ,아시아나항공,국내,PUS,출발,정기,여객,589,1,0,0,0,0,15263
2020-03,AAR,OZ,아시아나항공,국제,ALA,도착,정기,여객,323,7,47,120,0,0,7876
