년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2021-02,UPS,5X,유피에스항공,국제,CGN,출발,정기,화물,0,0,0,238643,0,0,0
2021-02,UPS,5X,유피에스항공,국제,CGO,도착,정기,화물,0,0,0,2601,0,0,0
2021-02,UPS,5X,유피에스항공,국제,CGO,출발,정기,화물,0,0,0,189591,0,0,0
2021-02,UPS,5X,유피에스항공,국제,DXB,도착,부정기,화물,0,0,0,59555,0,0,0
2021-02,UPS,5X,유피에스항공,국제,HAN,도착,정기,화물,0,0,0,8601,0,0,0
2021-02,UPS,5X,유피에스항공,국제,HKG,출발,정기,화물,0,0,0,125240,0,0,0
2021-02,UPS,5X,유피에스항공,국제,HNL,도착,정기,화물,0,0,0,2122,0,0,0
2021-02,UPS,5X,유피에스항공,국제,KIX,출발,정기,화물,0,0,0,10453,0,0,0
2021-02,UPS,5X,유피에스항공,국제,ONT,도착,정기,화물,0,0,0,11279,0,0,0
2021-02,UPS,5X,유피에스항공,국제,PVG,도착,정기,화물,0,0,0,26294,0,0,0
2021-02,UPS,5X,유피에스항공,국제,PVG,출발,부정기,화물,0,0,0,1138,0,0,0
2021-02,UPS,5X,유피에스항공,국제,SDF,도착,정기,화물,0,0,0,4047,0,0,0
2021-02,UPS,5X,유피에스항공,국제,SYD,도착,정기,화물,0,0,0,78293,0,0,0
2021-02,UPS,5X,유피에스항공,국제,SZX,도착,정기,화물,0,0,0,256314,32004,0,0
2021-02,UPS,5X,유피에스항공,국제,SZX,출발,정기,화물,0,0,0,414521,18682,0,0
2021-02,UPS,5X,유피에스항공,국제,TPE,출발,정기,화물,0,0,0,116338,0,0,0
2021-02,UPS,5X,유피에스항공,국제,TPE,출발,부정기,화물,0,0,0,413,0,0,0
2021-02,UZB,HY,우즈베키스탄항공,국제,TAS,도착,정기,여객,307,3,9,5996,0,4028,9306
2021-02,UZB,HY,우즈베키스탄항공,국제,TAS,도착,부정기,화물,0,0,0,11840,0,0,0
2021-02,UZB,HY,우즈베키스탄항공,국제,TAS,도착,부정기,여객,50,0,0,13630,0,2383,1504
2021-02,UZB,HY,우즈베키스탄항공,국제,TAS,출발,정기,여객,247,7,17,14495,0,0,9375
2021-02,UZB,HY,우즈베키스탄항공,국제,TAS,출발,부정기,화물,0,0,0,212972,0,0,0
2021-02,UZB,HY,우즈베키스탄항공,국제,TAS,출발,부정기,여객,265,8,38,16826,0,115,9903
2021-02,VAS,V8,아트란항공,국제,SGN,도착,부정기,화물,0,0,0,2546,0,0,0
2021-02,VDA,VI,볼가 항공,국제,YVR,출발,부정기,화물,0,0,0,24590,0,0,0
2021-02,XAX,D7,에어아시아 엑스,국제,KUL,도착,부정기,화물,0,0,0,9328,0,0,0
2021-02,XAX,D7,에어아시아 엑스,국제,KUL,출발,부정기,화물,0,0,0,61757,0,3334,0
2021-03,AAL,AA,아메리칸항공,국제,DFW,도착,정기,여객,808,8,88,136040,0,1688,22136
2021-03,AAL,AA,아메리칸항공,국제,DFW,도착,부정기,화물,0,0,0,644497,0,10975,0
2021-03,AAL,AA,아메리칸항공,국제,DFW,출발,정기,여객,1169,13,28,195175,0,24861,27959
2021-03,AAL,AA,아메리칸항공,국제,DFW,출발,부정기,화물,0,0,0,420361,0,34875,0
2021-03,AAL,AA,아메리칸항공,국제,LAX,도착,부정기,화물,0,0,0,805104,0,21150,0
2021-03,AAL,AA,아메리칸항공,국제,PEK,출발,부정기,화물,0,0,0,299842,0,0,0
2021-03,AAL,AA,아메리칸항공,국제,PVG,출발,부정기,화물,0,0,0,564341,0,327,0
2021-03,AAR,OZ,아시아나항공,국제,ALA,도착,정기,여객,476,8,29,2404,2400,0,11511
2021-03,AAR,OZ,아시아나항공,국제,ALA,출발,정기,여객,500,6,67,1239,0,0,16795
2021-03,AAR,OZ,아시아나항공,국제,ANC,도착,정기,화물,0,0,0,191062,54468,0,0
2021-03,AAR,OZ,아시아나항공,국제,ANC,도착,부정기,화물,0,0,0,354933,54997,0,0
2021-03,AAR,OZ,아시아나항공,국제,ANC,출발,정기,화물,0,0,0,667,0,0,0
2021-03,AAR,OZ,아시아나항공,국제,ANC,출발,부정기,화물,0,0,0,95846,81288,0,0
2021-03,AAR,OZ,아시아나항공,국제,ATL,도착,정기,화물,0,0,0,665753,262578,0,0
2021-03,AAR,OZ,아시아나항공,국제,ATL,도착,부정기,화물,0,0,0,350799,152897,0,0
2021-03,AAR,OZ,아시아나항공,국제,ATL,출발,정기,화물,0,0,0,671756,257185,0,0
2021-03,AAR,OZ,아시아나항공,국제,ATL,출발,부정기,화물,0,0,0,550697,241462,0,0
2021-03,AAR,OZ,아시아나항공,국제,BKK,도착,정기,화물,0,0,0,323956,152486,0,0
2021-03,AAR,OZ,아시아나항공,국제,BKK,도착,정기,여객,203,4,87,402526,139548,0,8949
2021-03,AAR,OZ,아시아나항공,국제,BKK,도착,부정기,화물,0,0,0,102887,0,3881,0
2021-03,AAR,OZ,아시아나항공,국제,BKK,도착,부정기,여객,0,0,0,13145,5600,0,0
2021-03,AAR,OZ,아시아나항공,국제,BKK,출발,정기,화물,0,0,0,90380,44074,0,0
2021-03,AAR,OZ,아시아나항공,국제,BKK,출발,정기,여객,575,8,226,313462,35347,23056,21378
2021-03,AAR,OZ,아시아나항공,국제,BKK,출발,부정기,화물,0,0,0,42829,9442,2355,0
2021-03,AAR,OZ,아시아나항공,국제,BKK,출발,부정기,여객,130,4,0,4760,588,1065,2513
2021-03,AAR,OZ,아시아나항공,국제,BLR,도착,부정기,여객,79,2,0,0,0,0,891
2021-03,AAR,OZ,아시아나항공,국제,BLR,출발,부정기,여객,86,0,0,0,0,0,3957
2021-03,AAR,OZ,아시아나항공,국제,BRU,도착,정기,화물,0,0,0,1187673,220272,0,0
2021-03,AAR,OZ,아시아나항공,국제,BRU,출발,정기,화물,0,0,0,321,0,0,0
2021-03,AAR,OZ,아시아나항공,국제,CAN,도착,정기,화물,0,0,0,485504,360536,20348,0
2021-03,AAR,OZ,아시아나항공,국제,CAN,도착,부정기,화물,0,0,0,23351,5472,2301,0
2021-03,AAR,OZ,아시아나항공,국제,CAN,도착,부정기,여객,47,0,0,0,0,0,1890
2021-03,AAR,OZ,아시아나항공,국제,CAN,출발,부정기,화물,0,0,0,23738,4123,993,0
2021-03,AAR,OZ,아시아나항공,국제,CAN,출발,부정기,여객,126,0,0,0,0,0,3664
2021-03,AAR,OZ,아시아나항공,국제,CGK,도착,정기,여객,778,2,50,180753,98379,9768,18699
2021-03,AAR,OZ,아시아나항공,국제,CGK,출발,정기,여객,1156,2,54,155240,32986,616,43359
2021-03,AAR,OZ,아시아나항공,국제,CGQ,도착,정기,여객,1883,8,3,29492,0,29492,37610
2021-03,AAR,OZ,아시아나항공,국제,CGQ,출발,정기,여객,1840,12,0,15794,0,13765,39286
2021-03,AAR,OZ,아시아나항공,국제,CKG,도착,정기,화물,0,0,0,77890,42207,0,0
2021-03,AAR,OZ,아시아나항공,국제,CKG,출발,정기,화물,0,0,0,117235,3258,0,0
2021-03,AAR,OZ,아시아나항공,국제,CTU,도착,정기,여객,259,0,60,2447,0,2447,7264
2021-03,AAR,OZ,아시아나항공,국제,CTU,출발,정기,여객,303,2,0,421,0,0,7671
2021-03,AAR,OZ,아시아나항공,국제,DEL,도착,부정기,여객,222,2,0,0,0,0,2464
2021-03,AAR,OZ,아시아나항공,국제,DEL,출발,부정기,여객,255,3,0,0,0,0,10338
2021-03,AAR,OZ,아시아나항공,국제,DFW,출발,정기,화물,0,0,0,865496,553197,0,0
2021-03,AAR,OZ,아시아나항공,국제,DME,출발,정기,화물,0,0,0,123094,107888,0,0
2021-03,AAR,OZ,아시아나항공,국제,FRA,도착,정기,화물,0,0,0,2312458,293930,0,0
2021-03,AAR,OZ,아시아나항공,국제,FRA,도착,정기,여객,799,10,30,349888,92720,0,20749
2021-03,AAR,OZ,아시아나항공,국제,FRA,도착,부정기,화물,0,0,0,765225,188804,0,0
2021-03,AAR,OZ,아시아나항공,국제,FRA,출발,정기,화물,0,0,0,811824,384944,2303,0
2021-03,AAR,OZ,아시아나항공,국제,FRA,출발,정기,여객,742,15,12,142585,92558,1602,23839
2021-03,AAR,OZ,아시아나항공,국제,FRA,출발,부정기,화물,0,0,0,359838,134609,8856,0
2021-03,AAR,OZ,아시아나항공,국제,HAN,도착,정기,화물,0,0,0,2069461,1402778,40044,0
2021-03,AAR,OZ,아시아나항공,국제,HAN,도착,정기,여객,1169,5,29,166639,25871,0,39797
2021-03,AAR,OZ,아시아나항공,국제,HAN,도착,부정기,화물,0,0,0,710591,207991,0,0
2021-03,AAR,OZ,아시아나항공,국제,HAN,도착,부정기,여객,655,5,29,78827,26924,0,22437
2021-03,AAR,OZ,아시아나항공,국제,HAN,출발,정기,화물,0,0,0,2734498,454127,9610,0
2021-03,AAR,OZ,아시아나항공,국제,HAN,출발,정기,여객,495,8,109,92465,43355,7536,18601
2021-03,AAR,OZ,아시아나항공,국제,HAN,출발,부정기,화물,0,0,0,603386,93902,6859,0
2021-03,AAR,OZ,아시아나항공,국제,HAN,출발,부정기,여객,464,0,26,45675,25023,4782,11664
2021-03,AAR,OZ,아시아나항공,국제,HKG,도착,정기,화물,0,0,0,3564499,2675826,0,0
2021-03,AAR,OZ,아시아나항공,국제,HKG,도착,정기,여객,123,0,42,6692,879,0,4697
2021-03,AAR,OZ,아시아나항공,국제,HKG,도착,부정기,화물,0,0,0,31768,3593,0,0
2021-03,AAR,OZ,아시아나항공,국제,HKG,출발,정기,화물,0,0,0,2158702,102683,12428,0
2021-03,AAR,OZ,아시아나항공,국제,HKG,출발,정기,여객,76,1,47,2628,149,0,3200
2021-03,AAR,OZ,아시아나항공,국제,HKG,출발,부정기,화물,0,0,0,44911,0,0,0
2021-03,AAR,OZ,아시아나항공,국제,HPH,출발,부정기,여객,257,0,0,0,0,0,6884
2021-03,AAR,OZ,아시아나항공,국제,HRB,도착,정기,여객,863,4,10,2601,0,895,18011
2021-03,AAR,OZ,아시아나항공,국제,HRB,출발,정기,여객,827,7,0,9996,12,9984,16815
2021-03,AAR,OZ,아시아나항공,국제,ICN,도착,부정기,여객,565,0,0,0,0,0,0
2021-03,AAR,OZ,아시아나항공,국제,ICN,출발,부정기,여객,565,0,0,0,0,0,0
2021-03,AAR,OZ,아시아나항공,국제,JFK,도착,정기,여객,698,8,253,176294,110977,0,33222
2021-03,AAR,OZ,아시아나항공,국제,JFK,출발,정기,화물,0,0,0,1297099,950238,583,0
2021-03,AAR,OZ,아시아나항공,국제,JFK,출발,정기,여객,753,6,248,292082,225110,24855,38954
2021-03,AAR,OZ,아시아나항공,국제,KIX,도착,정기,화물,0,0,0,1062942,799142,0,0
2021-03,AAR,OZ,아시아나항공,국제,KIX,도착,정기,여객,268,4,163,14415,4823,0,11283
2021-03,AAR,OZ,아시아나항공,국제,KIX,출발,정기,화물,0,0,0,837305,305806,52007,0
2021-03,AAR,OZ,아시아나항공,국제,KIX,출발,정기,여객,316,3,134,5740,1993,168,11823
2021-03,AAR,OZ,아시아나항공,국제,LAX,도착,정기,화물,0,0,0,230216,74792,0,0
2021-03,AAR,OZ,아시아나항공,국제,LAX,도착,정기,여객,1571,26,528,218621,16638,0,75789
2021-03,AAR,OZ,아시아나항공,국제,LAX,도착,부정기,화물,0,0,0,283937,9823,0,0
2021-03,AAR,OZ,아시아나항공,국제,LAX,출발,정기,화물,0,0,0,2190224,1450319,1963,0
2021-03,AAR,OZ,아시아나항공,국제,LAX,출발,정기,여객,1499,18,430,488800,319719,19651,69300
2021-03,AAR,OZ,아시아나항공,국제,LAX,출발,부정기,화물,0,0,0,726459,270903,81,0
2021-03,AAR,OZ,아시아나항공,국제,MNL,도착,정기,여객,720,11,960,339210,94634,0,42624
2021-03,AAR,OZ,아시아나항공,국제,MNL,출발,정기,여객,943,6,1156,252652,42498,1302,63568
2021-03,AAR,OZ,아시아나항공,국제,MXP,도착,정기,화물,0,0,0,1152358,57143,0,0
2021-03,AAR,OZ,아시아나항공,국제,MXP,출발,정기,화물,0,0,0,323258,256781,0,0
2021-03,AAR,OZ,아시아나항공,국제,NGO,도착,정기,여객,32,1,39,47751,47234,0,1734
2021-03,AAR,OZ,아시아나항공,국제,NGO,도착,부정기,화물,0,0,0,138544,132845,0,0
2021-03,AAR,OZ,아시아나항공,국제,NGO,출발,정기,여객,30,0,21,5570,405,0,1228
2021-03,AAR,OZ,아시아나항공,국제,NGO,출발,부정기,화물,0,0,0,60759,1772,0,0
2021-03,AAR,OZ,아시아나항공,국제,NKG,도착,정기,여객,584,1,17,12790,2688,0,15408
2021-03,AAR,OZ,아시아나항공,국제,NKG,출발,정기,여객,909,5,0,3249,715,0,25872
2021-03,AAR,OZ,아시아나항공,국제,NRT,도착,정기,화물,0,0,0,1387985,836316,9475,0
2021-03,AAR,OZ,아시아나항공,국제,NRT,도착,정기,여객,1088,14,560,12752,335,10419,44425
2021-03,AAR,OZ,아시아나항공,국제,NRT,도착,부정기,화물,0,0,0,128242,74149,0,0
2021-03,AAR,OZ,아시아나항공,국제,NRT,출발,정기,화물,0,0,0,1236986,322078,47988,0
2021-03,AAR,OZ,아시아나항공,국제,NRT,출발,정기,여객,943,13,314,13266,3490,3591,33007
2021-03,AAR,OZ,아시아나항공,국제,NRT,출발,부정기,화물,0,0,0,112049,28856,6337,0
2021-03,AAR,OZ,아시아나항공,국제,ORD,도착,부정기,화물,0,0,0,427933,29063,0,0
2021-03,AAR,OZ,아시아나항공,국제,ORD,출발,정기,화물,0,0,0,1380482,868240,5325,0
2021-03,AAR,OZ,아시아나항공,국제,ORD,출발,부정기,화물,0,0,0,874922,697891,0,0
2021-03,AAR,OZ,아시아나항공,국제,PNH,도착,정기,여객,731,2,386,35890,2592,0,25857
2021-03,AAR,OZ,아시아나항공,국제,PNH,도착,부정기,여객,45,0,80,5174,0,0,3433
2021-03,AAR,OZ,아시아나항공,국제,PNH,출발,정기,여객,886,9,699,26281,9915,0,39885
2021-03,AAR,OZ,아시아나항공,국제,PNH,출발,부정기,여객,74,1,76,3209,2628,0,3616
2021-03,AAR,OZ,아시아나항공,국제,PVG,도착,정기,화물,0,0,0,3098532,2068567,25360,0
2021-03,AAR,OZ,아시아나항공,국제,PVG,출발,정기,화물,0,0,0,2301762,582489,11488,0
2021-03,AAR,OZ,아시아나항공,국제,SEA,도착,정기,화물,0,0,0,1250668,436221,0,0
2021-03,AAR,OZ,아시아나항공,국제,SEA,도착,정기,여객,308,7,187,70408,48401,0,18028
2021-03,AAR,OZ,아시아나항공,국제,SEA,출발,정기,화물,0,0,0,11914,10664,0,0
2021-03,AAR,OZ,아시아나항공,국제,SEA,출발,정기,여객,307,7,240,114621,87662,0,20306
2021-03,AAR,OZ,아시아나항공,국제,SFO,도착,정기,화물,0,0,0,1677456,366493,0,0
2021-03,AAR,OZ,아시아나항공,국제,SFO,도착,정기,여객,489,14,112,98338,14579,0,19059
2021-03,AAR,OZ,아시아나항공,국제,SFO,도착,부정기,화물,0,0,0,11960,868,0,0
2021-03,AAR,OZ,아시아나항공,국제,SFO,출발,정기,화물,0,0,0,468318,291882,9500,0
2021-03,AAR,OZ,아시아나항공,국제,SFO,출발,정기,여객,465,9,91,170260,117603,17825,19533
2021-03,AAR,OZ,아시아나항공,국제,SFO,출발,부정기,화물,0,0,0,13275,7979,266,0
2021-03,AAR,OZ,아시아나항공,국제,SGN,도착,정기,여객,446,5,80,286110,115250,0,17917
2021-03,AAR,OZ,아시아나항공,국제,SGN,도착,부정기,화물,0,0,0,60282,36779,0,0
2021-03,AAR,OZ,아시아나항공,국제,SGN,도착,부정기,여객,37,1,6,27945,20713,0,1367
2021-03,AAR,OZ,아시아나항공,국제,SGN,출발,정기,화물,0,0,0,330653,127800,0,0
2021-03,AAR,OZ,아시아나항공,국제,SGN,출발,정기,여객,179,2,368,304238,126369,4850,18649
2021-03,AAR,OZ,아시아나항공,국제,SGN,출발,부정기,화물,0,0,0,60873,18426,676,0
2021-03,AAR,OZ,아시아나항공,국제,SGN,출발,부정기,여객,202,3,1,47868,36945,0,6933
2021-03,AAR,OZ,아시아나항공,국제,SIN,도착,정기,화물,0,0,0,1340863,167707,2021,0
2021-03,AAR,OZ,아시아나항공,국제,SIN,도착,정기,여객,160,3,54,206813,4133,21518,5888
2021-03,AAR,OZ,아시아나항공,국제,SIN,출발,정기,화물,0,0,0,982308,615019,0,0
2021-03,AAR,OZ,아시아나항공,국제,SIN,출발,정기,여객,224,5,3,198289,73794,14484,7628
2021-03,AAR,OZ,아시아나항공,국제,STN,출발,정기,화물,0,0,0,485004,405052,0,0
2021-03,AAR,OZ,아시아나항공,국제,SYD,도착,정기,여객,304,4,25,62772,1504,0,8607
2021-03,AAR,OZ,아시아나항공,국제,SYD,출발,정기,여객,90,3,30,33585,296,0,4477
2021-03,AAR,OZ,아시아나항공,국제,TAO,도착,부정기,화물,0,0,0,381324,344028,22,0
2021-03,AAR,OZ,아시아나항공,국제,TAO,출발,부정기,화물,0,0,0,207387,85753,8906,0
2021-03,AAR,OZ,아시아나항공,국제,TAS,도착,정기,여객,409,1,15,830,830,0,12911
2021-03,AAR,OZ,아시아나항공,국제,TAS,도착,부정기,여객,307,0,0,620,620,0,9925
2021-03,AAR,OZ,아시아나항공,국제,TAS,출발,정기,여객,599,8,33,1773,1028,0,34971
2021-03,AAR,OZ,아시아나항공,국제,TAS,출발,부정기,여객,345,14,39,5460,192,0,21120
2021-03,AAR,OZ,아시아나항공,국제,TPE,도착,정기,여객,227,5,71,305915,157502,0,9554
2021-03,AAR,OZ,아시아나항공,국제,TPE,도착,부정기,화물,0,0,0,283359,168760,0,0
2021-03,AAR,OZ,아시아나항공,국제,TPE,출발,정기,여객,217,5,73,210690,7654,0,7887
2021-03,AAR,OZ,아시아나항공,국제,TPE,출발,부정기,화물,0,0,0,315615,2483,936,0
2021-03,AAR,OZ,아시아나항공,국제,TSN,도착,정기,화물,0,0,0,858856,669150,1071,0
2021-03,AAR,OZ,아시아나항공,국제,TSN,출발,정기,화물,0,0,0,1192227,961499,0,0
2021-03,AAR,OZ,아시아나항공,국제,TSN,출발,부정기,여객,75,0,0,0,0,0,2655
2021-03,AAR,OZ,아시아나항공,국제,VIE,출발,정기,화물,0,0,0,1470276,794337,0,0
2021-03,AAR,OZ,아시아나항공,국제,VIE,출발,부정기,화물,0,0,0,235801,91565,0,0
2021-03,AAR,OZ,아시아나항공,국제,YNT,도착,정기,화물,0,0,0,193250,164374,0,0
2021-03,AAR,OZ,아시아나항공,국제,YNT,도착,부정기,화물,0,0,0,236678,176024,0,0
2021-03,AAR,OZ,아시아나항공,국제,YNT,출발,정기,화물,0,0,0,151212,73571,0,0
2021-03,AAR,OZ,아시아나항공,국제,YNT,출발,부정기,화물,0,0,0,196195,82915,0,0
2021-03,ABL,BX,에어 부산,국내,CJU,도착,부정기,여객,189,4,0,0,0,0,1142
2021-03,ABL,BX,에어 부산,국제,ICN,도착,부정기,여객,437,0,0,0,0,0,0
2021-03,ABL,BX,에어 부산,국제,ICN,출발,부정기,여객,437,0,0,0,0,0,0
2021-03,ABW,RU,에어브릿지 화물항공,국제,DME,도착,정기,화물,0,0,0,727966,0,0,0
2021-03,ABW,RU,에어브릿지 화물항공,국제,DME,출발,정기,화물,0,0,0,75227,0,0,0
2021-03,ABW,RU,에어브릿지 화물항공,국제,HKG,출발,정기,화물,0,0,0,433788,0,0,0
2021-03,ABW,RU,에어브릿지 화물항공,국제,KJA,출발,부정기,화물,0,0,0,264966,0,0,0
2021-03,ABW,RU,에어브릿지 화물항공,국제,NRT,도착,정기,화물,0,0,0,471672,110144,0,0
2021-03,ABW,RU,에어브릿지 화물항공,국제,SVO,도착,정기,화물,0,0,0,891377,15920,0,0
2021-03,ABW,RU,에어브릿지 화물항공,국제,SVO,출발,정기,화물,0,0,0,807507,0,0,0
2021-03,ACA,AC,캐나다항공,국제,LAX,출발,부정기,화물,0,0,0,106731,0,0,0
2021-03,ACA,AC,캐나다항공,국제,YVR,도착,정기,여객,440,3,425,82895,0,0,34188
2021-03,ACA,AC,캐나다항공,국제,YVR,도착,부정기,화물,0,0,0,70429,0,0,0
2021-03,ACA,AC,캐나다항공,국제,YVR,출발,정기,여객,345,5,222,100319,0,33015,19635
2021-03,ACA,AC,캐나다항공,국제,YVR,출발,부정기,화물,0,0,0,69244,0,7248,0
2021-03,ACA,AC,캐나다항공,국제,YVR,출발,부정기,여객,18,0,21,0,0,0,1386
2021-03,ACA,AC,캐나다항공,국제,YYZ,도착,부정기,화물,0,0,0,229141,0,0,0
2021-03,ACA,AC,캐나다항공,국제,YYZ,출발,부정기,화물,0,0,0,329177,0,0,0
2021-03,ACA,AC,캐나다항공,국제,YYZ,출발,부정기,여객,39,0,29,0,0,0,2646
2021-03,ADB,ADB,안토노프항공,국제,KBP,출발,부정기,화물,0,0,0,60639,0,0,0
2021-03,AFL,SU,에어로플로트항공,국제,SVO,도착,정기,여객,672,5,5,19713,0,10498,14855
2021-03,AFL,SU,에어로플로트항공,국제,SVO,도착,부정기,화물,0,0,0,25480,0,5873,0
2021-03,AFL,SU,에어로플로트항공,국제,SVO,출발,정기,여객,525,5,8,55429,0,1215,14313
2021-03,AFL,SU,에어로플로트항공,국제,SVO,출발,부정기,화물,0,0,0,232518,0,0,0
2021-03,AFR,AF,프랑스항공,국제,CDG,도착,정기,여객,534,9,43,329179,0,8958,17140
2021-03,AFR,AF,프랑스항공,국제,CDG,도착,부정기,화물,0,0,0,207676,0,2115,0
2021-03,AFR,AF,프랑스항공,국제,CDG,출발,정기,여객,623,5,1,298950,0,0,17254
2021-03,AFR,AF,프랑스항공,국제,CDG,출발,부정기,화물,0,0,0,143260,0,0,0
2021-03,AHK,LD,에어홍콩,국제,HKG,도착,정기,화물,0,0,0,1027465,0,0,0
2021-03,AHK,LD,에어홍콩,국제,HKG,출발,정기,화물,0,0,0,1048980,0,0,0
2021-03,AIC,AI,인도항공,국제,DEL,도착,부정기,화물,0,0,0,9424,0,4859,0
2021-03,AIC,AI,인도항공,국제,DEL,출발,부정기,화물,0,0,0,59127,0,5061,0
2021-03,AIC,AI,인도항공,국제,MAA,도착,부정기,여객,84,0,0,634,0,634,2660
2021-03,AIC,AI,인도항공,국제,MAA,출발,부정기,여객,121,1,0,0,0,0,6418
2021-03,AIH,KJ,에어인천,국제,CKG,도착,부정기,화물,0,0,0,95916,0,0,0
2021-03,AIH,KJ,에어인천,국제,CKG,출발,부정기,화물,0,0,0,80899,0,0,0
2021-03,AIH,KJ,에어인천,국제,CTU,도착,정기,화물,0,0,0,91922,0,498,0
2021-03,AIH,KJ,에어인천,국제,CTU,도착,부정기,화물,0,0,0,43039,0,50,0
2021-03,AIH,KJ,에어인천,국제,CTU,출발,정기,화물,0,0,0,73507,0,0,0
2021-03,AIH,KJ,에어인천,국제,CTU,출발,부정기,화물,0,0,0,42118,0,0,0
2021-03,AIH,KJ,에어인천,국제,HAN,도착,부정기,화물,0,0,0,1467,0,0,0
2021-03,AIH,KJ,에어인천,국제,HAN,출발,부정기,화물,0,0,0,8869,0,0,0
2021-03,AIH,KJ,에어인천,국제,NRT,도착,정기,화물,0,0,0,6652,0,0,0
2021-03,AIH,KJ,에어인천,국제,NRT,출발,정기,화물,0,0,0,5082,0,0,0
2021-03,AIH,KJ,에어인천,국제,YNT,도착,정기,화물,0,0,0,92497,0,0,0
2021-03,AIH,KJ,에어인천,국제,YNT,출발,정기,화물,0,0,0,560709,0,0,0
2021-03,ALK,UL,스리랑칸 에어라인즈,국제,CMB,도착,부정기,여객,163,0,2,49263,0,620,3731
2021-03,ALK,UL,스리랑칸 에어라인즈,국제,CMB,출발,부정기,여객,381,3,0,46408,0,0,15075
2021-03,AMX,AM,AEROMEXICO,국제,MEX,도착,정기,여객,611,2,19,49593,0,0,18258
2021-03,AMX,AM,AEROMEXICO,국제,MEX,출발,정기,여객,727,6,65,133563,0,0,26367
2021-03,ANA,NH,전일본항공,국제,NRT,도착,정기,화물,0,0,0,37965,0,4007,0
2021-03,ANA,NH,전일본항공,국제,NRT,도착,부정기,화물,0,0,0,848215,15001,86112,0
2021-03,ANA,NH,전일본항공,국제,NRT,출발,정기,화물,0,0,0,35454,0,0,0
2021-03,ANA,NH,전일본항공,국제,NRT,출발,부정기,화물,0,0,0,966462,0,56743,0
2021-03,ANZ,NZ,AIR NEW ZEALAND,국제,AKL,도착,부정기,화물,0,0,0,28740,0,0,0
2021-03,ANZ,NZ,AIR NEW ZEALAND,국제,AKL,도착,부정기,여객,48,1,0,7705,0,0,1681
2021-03,ANZ,NZ,AIR NEW ZEALAND,국제,AKL,출발,부정기,화물,0,0,0,43387,0,0,0
2021-03,ANZ,NZ,AIR NEW ZEALAND,국제,AKL,출발,부정기,여객,15,1,4,14397,0,650,752
2021-03,ASV,RS,에어서울,국내,CJU,도착,부정기,여객,194,0,0,0,0,0,919
2021-03,ASV,RS,에어서울,국제,ICN,도착,부정기,여객,341,0,0,0,0,0,0
2021-03,ASV,RS,에어서울,국제,ICN,출발,부정기,여객,341,0,0,0,0,0,0
2021-03,ASV,RS,에어서울,국제,TAO,도착,정기,여객,754,1,14,0,0,0,14496
2021-03,ASV,RS,에어서울,국제,TAO,출발,정기,여객,437,0,0,0,0,0,8340
2021-03,ASV,RS,에어서울,국제,YNT,도착,정기,여객,634,1,1,993,0,0,11692
2021-03,ASV,RS,에어서울,국제,YNT,출발,정기,여객,363,0,0,0,0,0,7276
2021-03,AZG,7L,실크웨이웨스트항공,국제,GYD,도착,정기,화물,0,0,0,536074,0,0,0
2021-03,AZG,7L,실크웨이웨스트항공,국제,GYD,도착,부정기,화물,0,0,0,445271,0,0,0
2021-03,AZG,7L,실크웨이웨스트항공,국제,GYD,출발,정기,화물,0,0,0,1081398,0,11396,0
2021-03,AZG,7L,실크웨이웨스트항공,국제,GYD,출발,부정기,화물,0,0,0,865889,0,4488,0
2021-03,BAV,QH,뱀부항공,국제,HAN,도착,부정기,화물,0,0,0,517928,937,100100,0
2021-03,BAV,QH,뱀부항공,국제,HAN,출발,부정기,화물,0,0,0,303760,0,0,0
2021-03,BOX,3S,에어로로직,국제,HKG,출발,정기,화물,0,0,0,10306,0,0,0
2021-03,BOX,3S,에어로로직,국제,LEJ,도착,정기,화물,0,0,0,1717004,0,0,0
2021-03,BOX,3S,에어로로직,국제,LEJ,출발,정기,화물,0,0,0,65255,0,0,0
2021-03,CAL,CI,중화항공,국제,TPE,도착,정기,여객,34,0,22,66317,0,5887,1581
2021-03,CAL,CI,중화항공,국제,TPE,도착,부정기,화물,0,0,0,662333,0,55135,0
2021-03,CAL,CI,중화항공,국제,TPE,출발,정기,여객,66,0,4,60667,0,1250,1894
2021-03,CAL,CI,중화항공,국제,TPE,출발,부정기,화물,0,0,0,980484,0,9980,0
2021-03,CCA,CA,중국국제항공,국제,HGH,도착,정기,여객,352,2,19,9123,0,8,9070
2021-03,CCA,CA,중국국제항공,국제,HGH,출발,정기,여객,218,1,0,2956,0,0,6196
2021-03,CCA,CA,중국국제항공,국제,PEK,도착,정기,여객,577,1,16,17387,0,1292,15632
2021-03,CCA,CA,중국국제항공,국제,PEK,출발,정기,여객,293,2,0,14733,0,5958,8789
2021-03,CCA,CA,중국국제항공,국제,PVG,도착,부정기,화물,0,0,0,442365,0,0,0
2021-03,CCA,CA,중국국제항공,국제,PVG,출발,부정기,화물,0,0,0,362465,0,0,0
2021-03,CDC,GJ,룽에어,국제,LYI,도착,부정기,화물,0,0,0,23152,0,0,0
